home_avg_goals,away_avg_goals,home_win_rate_weighted,away_win_rate_weighted,home_points,away_points,home_position,away_position,home_goal_diff,away_goal_diff,h2h_home_wins,h2h_away_wins,h2h_draws,winner
0.9473684210526315,0.95,0.13157894736842105,0.21052631578947367,23.0,28.0,11.0,9.0,-7.0,2.0,2,2,0,AWAY_TEAM
1.35,0.9,0.13157894736842105,0.07894736842105263,19.0,19.0,15.0,14.0,-14.0,-6.0,4,0,1,DRAW
1.3,1.9,0.21052631578947367,0.3157894736842105,29.0,41.0,8.0,4.0,2.0,18.0,2,2,1,HOME_TEAM
1.05,1.55,0.07894736842105263,0.21052631578947367,17.0,32.0,16.0,6.0,-9.0,10.0,2,2,2,AWAY_TEAM
1.1578947368421053,1.263157894736842,0.15789473684210525,0.15789473684210525,22.0,26.0,12.0,10.0,-8.0,-3.0,2,2,1,HOME_TEAM
2.1052631578947367,0.95,0.39473684210526316,0.0,51.0,6.0,1.0,20.0,31.0,-24.0,2,0,0,HOME_TEAM
1.1,1.894736842105263,0.18421052631578946,0.3157894736842105,31.0,44.0,7.0,3.0,2.0,15.0,0,3,2,AWAY_TEAM
2.3,1.25,0.39473684210526316,0.07894736842105263,49.0,16.0,2.0,17.0,22.0,-5.0,3,2,1,HOME_TEAM
1.1,1.9473684210526316,0.05263157894736842,0.3157894736842105,11.0,41.0,19.0,5.0,-19.0,17.0,0,2,0,AWAY_TEAM
1.0,0.9047619047619048,0.0,0.15789473684210528,6.0,23.0,20.0,12.0,-25.0,-8.0,0,2,0,AWAY_TEAM
1.5238095238095237,0.9,0.2368421052631579,0.13157894736842105,35.0,23.0,6.0,13.0,11.0,-9.0,0,2,4,DRAW
1.0,2.15,0.2368421052631579,0.42105263157894735,31.0,54.0,8.0,1.0,4.0,32.0,0,3,1,AWAY_TEAM
2.0,1.3333333333333333,0.34210526315789475,0.13157894736842105,47.0,20.0,3.0,15.0,17.0,-14.0,4,2,0,AWAY_TEAM
0.9047619047619048,1.1428571428571428,0.07894736842105264,0.1842105263157895,20.0,31.0,14.0,9.0,-6.0,0.0,1,5,0,AWAY_TEAM
1.0,2.4285714285714284,0.07894736842105264,0.4210526315789474,17.0,52.0,16.0,2.0,-10.0,26.0,1,2,3,AWAY_TEAM
0.7142857142857143,1.8095238095238095,0.052631578947368425,0.31578947368421056,15.0,41.0,18.0,5.0,-16.0,17.0,0,1,1,DRAW
1.2380952380952381,1.25,0.07894736842105264,0.18421052631578946,16.0,25.0,17.0,11.0,-9.0,-7.0,1,2,3,DRAW
1.9,1.2857142857142858,0.34210526315789475,0.2368421052631579,44.0,32.0,4.0,7.0,18.0,3.0,5,1,0,HOME_TEAM
1.3,1.0476190476190477,0.15789473684210525,0.052631578947368425,26.0,11.0,10.0,19.0,-4.0,-20.0,1,0,1,HOME_TEAM
2.0476190476190474,1.2380952380952381,0.3421052631578948,0.1842105263157895,41.0,22.0,3.0,12.0,14.0,-7.0,5,1,0,HOME_TEAM
1.9047619047619047,0.8571428571428571,0.368421052631579,0.13157894736842105,38.0,23.0,5.0,11.0,16.0,-6.0,4,1,1,HOME_TEAM
1.3333333333333333,2.142857142857143,0.1842105263157895,0.44736842105263164,26.0,48.0,8.0,1.0,-1.0,29.0,1,5,0,AWAY_TEAM
1.7272727272727273,0.8636363636363636,0.3157894736842105,0.07894736842105263,42.0,20.0,5.0,15.0,17.0,-7.0,2,1,3,HOME_TEAM
1.2272727272727273,0.9545454545454546,0.2368421052631579,0.0,32.0,6.0,8.0,20.0,1.0,-28.0,1,0,1,HOME_TEAM
1.0,1.0,0.052631578947368425,0.2368421052631579,11.0,31.0,19.0,9.0,-22.0,3.0,0,1,1,DRAW
1.0,2.0,0.1842105263157895,0.368421052631579,26.0,47.0,11.0,4.0,-5.0,15.0,0,5,0,AWAY_TEAM
2.3636363636363638,1.4545454545454546,0.4473684210526316,0.2368421052631579,55.0,36.0,2.0,6.0,27.0,11.0,1,2,2,DRAW
1.5,0.6818181818181818,0.15789473684210525,0.052631578947368425,23.0,16.0,14.0,18.0,-12.0,-16.0,0,1,1,DRAW
1.1818181818181819,0.9545454545454546,0.1842105263157895,0.07894736842105263,26.0,17.0,12.0,17.0,-7.0,-11.0,3,3,0,AWAY_TEAM
1.1363636363636365,1.2727272727272727,0.2105263157894737,0.1842105263157895,34.0,29.0,7.0,10.0,1.0,-2.0,3,1,2,DRAW
2.1363636363636362,1.9090909090909092,0.4736842105263158,0.39473684210526316,57.0,47.0,1.0,3.0,33.0,20.0,1,2,3,DRAW
0.8636363636363636,1.2272727272727273,0.13157894736842105,0.07894736842105263,24.0,17.0,13.0,16.0,-9.0,-9.0,0,3,3,AWAY_TEAM
0.6521739130434783,1.1304347826086956,0.05263157894736842,0.21052631578947367,17.0,35.0,18.0,8.0,-16.0,1.0,0,1,1,AWAY_TEAM
1.0,1.434782608695652,0.1842105263157895,0.15789473684210525,26.0,24.0,11.0,14.0,-7.0,-12.0,1,2,3,DRAW
1.391304347826087,1.1304347826086956,0.2368421052631579,0.1842105263157895,37.0,26.0,6.0,12.0,11.0,-10.0,2,3,1,AWAY_TEAM
2.0869565217391304,2.260869565217391,0.4736842105263158,0.4473684210526315,58.0,56.0,1.0,2.0,33.0,27.0,4,0,2,HOME_TEAM
1.0,1.2608695652173914,0.2368421052631579,0.2631578947368421,32.0,35.0,9.0,7.0,3.0,2.0,2,2,0,HOME_TEAM
1.2608695652173914,1.0434782608695652,0.1842105263157895,0.10526315789473684,30.0,20.0,10.0,16.0,-2.0,-8.0,2,2,2,HOME_TEAM
0.8260869565217391,0.8695652173913043,0.07894736842105263,0.13157894736842105,20.0,24.0,17.0,13.0,-11.0,-10.0,3,1,2,HOME_TEAM
1.2608695652173914,1.8695652173913044,0.10526315789473684,0.39473684210526316,20.0,48.0,15.0,4.0,-8.0,20.0,2,4,0,HOME_TEAM
2.0434782608695654,1.0,0.39473684210526316,0.05263157894736842,50.0,12.0,3.0,19.0,17.0,-22.0,0,0,2,DRAW
0.9565217391304348,1.826086956521739,0.0,0.3421052631578947,6.0,45.0,20.0,5.0,-29.0,21.0,0,1,1,DRAW
1.4166666666666667,1.3333333333333333,0.15789473684210525,0.21052631578947367,25.0,33.0,13.0,10.0,-12.0,-1.0,2,1,3,DRAW
1.7916666666666667,1.0416666666666667,0.39473684210526316,0.2631578947368421,48.0,35.0,4.0,8.0,19.0,5.0,2,2,0,HOME_TEAM
1.125,0.625,0.21052631578947367,0.05263157894736842,29.0,17.0,11.0,18.0,-9.0,-18.0,1,0,1,HOME_TEAM
1.0833333333333333,2.0833333333333335,0.10526315789473684,0.39473684210526316,20.0,51.0,17.0,3.0,-9.0,17.0,0,5,1,AWAY_TEAM
1.2083333333333333,1.25,0.2631578947368421,0.13157894736842105,35.0,23.0,9.0,15.0,0.0,-7.0,3,0,3,DRAW
0.875,2.1666666666666665,0.13157894736842105,0.49999999999999994,24.0,61.0,14.0,1.0,-11.0,37.0,0,2,4,DRAW
1.0833333333333333,0.9166666666666666,0.05263157894736842,0.0,13.0,7.0,19.0,20.0,-22.0,-29.0,0,0,2,DRAW
0.875,1.3333333333333333,0.10526315789473684,0.23684210526315788,23.0,37.0,16.0,7.0,-10.0,10.0,2,4,0,AWAY_TEAM
1.1666666666666667,1.0,0.23684210526315788,0.18421052631578946,38.0,27.0,6.0,12.0,3.0,-7.0,1,2,3,DRAW
1.75,2.1666666666666665,0.3421052631578947,0.4473684210526316,46.0,56.0,5.0,2.0,21.0,23.0,2,2,2,HOME_TEAM
1.36,1.4,0.26315789473684215,0.15789473684210528,40.0,26.0,6.0,13.0,11.0,-12.0,2,3,1,AWAY_TEAM
2.08,1.32,0.4210526315789474,0.2105263157894737,54.0,34.0,3.0,10.0,18.0,-1.0,4,0,2,HOME_TEAM
0.96,0.88,0.1842105263157895,0.10526315789473685,28.0,23.0,12.0,16.0,-7.0,-11.0,2,1,3,DRAW
0.92,1.92,0.0,0.4210526315789474,8.0,51.0,20.0,4.0,-29.0,24.0,0,1,1,DRAW
0.6,1.08,0.052631578947368425,0.10526315789473685,17.0,20.0,18.0,17.0,-20.0,-10.0,0,0,2,DRAW
1.12,1.8,0.2368421052631579,0.368421052631579,39.0,49.0,7.0,5.0,3.0,22.0,1,3,2,HOME_TEAM
1.0,1.16,0.26315789473684215,0.2368421052631579,35.0,32.0,9.0,11.0,0.0,-7.0,0,1,3,DRAW
2.12,1.2,0.5,0.13157894736842107,62.0,24.0,1.0,15.0,37.0,-7.0,4,0,1,HOME_TEAM
2.16,0.88,0.44736842105263164,0.13157894736842107,56.0,25.0,2.0,14.0,22.0,-11.0,2,2,1,HOME_TEAM
1.1153846153846154,0.9615384615384616,0.10526315789473685,0.0,21.0,9.0,17.0,20.0,-10.0,-29.0,2,0,0,HOME_TEAM
1.1538461538461537,1.3461538461538463,0.13157894736842107,0.26315789473684215,24.0,40.0,15.0,7.0,-8.0,9.0,3,3,0,HOME_TEAM
0.8461538461538461,0.6538461538461539,0.13157894736842107,0.052631578947368425,25.0,18.0,14.0,18.0,-14.0,-20.0,0,0,2,DRAW
1.2692307692307692,1.0,0.2105263157894737,0.26315789473684215,34.0,36.0,10.0,9.0,-5.0,0.0,1,2,1,DRAW
1.16,2.076923076923077,0.26315789473684215,0.5263157894736843,39.0,65.0,8.0,1.0,1.0,38.0,1,4,1,DRAW
1.4615384615384615,1.08,0.18421052631578946,0.052631578947368425,29.0,14.0,13.0,19.0,-10.0,-23.0,2,0,0,HOME_TEAM
1.9230769230769231,1.1923076923076923,0.4210526315789474,0.26315789473684215,52.0,42.0,4.0,6.0,24.0,5.0,3,2,1,HOME_TEAM
0.8846153846153846,2.1923076923076925,0.10526315789473685,0.47368421052631576,24.0,59.0,16.0,2.0,-11.0,25.0,3,3,0,HOME_TEAM
1.7692307692307692,2.1538461538461537,0.3684210526315789,0.4473684210526316,49.0,57.0,5.0,3.0,20.0,22.0,0,5,1,DRAW
1.1538461538461537,0.9615384615384616,0.23684210526315788,0.18421052631578946,33.0,29.0,11.0,12.0,-7.0,-7.0,3,0,3,HOME_TEAM
2.074074074074074,0.8888888888888888,0.4473684210526316,0.13157894736842105,58.0,27.0,3.0,15.0,22.0,-10.0,5,0,1,HOME_TEAM
1.1923076923076923,1.3333333333333333,0.26315789473684215,0.21052631578947367,40.0,35.0,8.0,11.0,1.0,-5.0,4,1,1,HOME_TEAM
0.6666666666666666,1.9259259259259258,0.05263157894736842,0.4473684210526316,19.0,55.0,18.0,4.0,-20.0,25.0,1,1,0,HOME_TEAM
1.0769230769230769,1.3703703703703705,0.052631578947368425,0.2631578947368421,14.0,40.0,19.0,7.0,-27.0,8.0,0,2,0,AWAY_TEAM
2.111111111111111,1.1481481481481481,0.47368421052631576,0.2631578947368421,59.0,36.0,2.0,10.0,24.0,-6.0,4,2,0,HOME_TEAM
0.9259259259259259,0.8518518518518519,0.18421052631578946,0.13157894736842105,29.0,26.0,13.0,16.0,-8.0,-14.0,1,4,0,HOME_TEAM
1.0740740740740742,1.7037037037037037,0.2631578947368421,0.3684210526315789,37.0,50.0,9.0,5.0,0.0,20.0,0,4,0,AWAY_TEAM
2.074074074074074,1.1111111111111112,0.5263157894736842,0.13157894736842105,66.0,24.0,1.0,17.0,38.0,-9.0,5,1,0,HOME_TEAM
1.1851851851851851,1.5925925925925926,0.2631578947368421,0.21052631578947367,42.0,32.0,6.0,12.0,4.0,-6.0,3,2,1,AWAY_TEAM
0.9259259259259259,1.2222222222222223,0.0,0.15789473684210525,9.0,27.0,20.0,14.0,-30.0,-7.0,0,1,1,DRAW
1.4285714285714286,0.7142857142857143,0.28947368421052627,0.07894736842105263,43.0,22.0,6.0,18.0,9.0,-18.0,1,0,1,HOME_TEAM
0.8571428571428571,1.1111111111111112,0.13157894736842105,0.05263157894736842,27.0,14.0,15.0,19.0,-11.0,-28.0,1,1,0,HOME_TEAM
1.1071428571428572,2.142857142857143,0.2631578947368421,0.5526315789473684,36.0,69.0,10.0,1.0,-8.0,42.0,1,4,1,AWAY_TEAM
1.2857142857142858,2.107142857142857,0.21052631578947367,0.5,35.0,62.0,12.0,2.0,-6.0,26.0,3,2,1,HOME_TEAM
1.7142857142857142,0.9285714285714286,0.3947368421052631,0.21052631578947367,53.0,32.0,5.0,13.0,22.0,-7.0,4,1,1,HOME_TEAM
1.25,1.0714285714285714,0.15789473684210525,0.13157894736842105,28.0,24.0,14.0,17.0,-7.0,-13.0,1,3,1,AWAY_TEAM
1.0357142857142858,0.9642857142857143,0.2631578947368421,0.0,37.0,10.0,9.0,20.0,-2.0,-30.0,1,1,0,AWAY_TEAM
1.6428571428571428,1.1851851851851851,0.2368421052631579,0.28947368421052627,35.0,43.0,11.0,7.0,-5.0,2.0,3,1,2,HOME_TEAM
0.8214285714285714,1.2142857142857142,0.13157894736842105,0.2631578947368421,26.0,42.0,16.0,8.0,-15.0,3.0,1,1,4,HOME_TEAM
1.8571428571428572,2.0357142857142856,0.4473684210526315,0.4736842105263158,55.0,61.0,4.0,3.0,23.0,23.0,1,5,0,AWAY_TEAM
0.6896551724137931,1.0714285714285714,0.07894736842105264,0.05263157894736842,22.0,14.0,18.0,19.0,-20.0,-29.0,1,1,0,HOME_TEAM
1.2758620689655173,1.2413793103448276,0.2368421052631579,0.15789473684210528,38.0,28.0,10.0,16.0,-5.0,-8.0,2,3,1,AWAY_TEAM
0.9655172413793104,1.1379310344827587,0.026315789473684213,0.26315789473684215,13.0,36.0,20.0,12.0,-29.0,-10.0,0,2,0,AWAY_TEAM
1.1428571428571428,0.8620689655172413,0.28947368421052627,0.15789473684210528,43.0,30.0,7.0,14.0,1.0,-10.0,1,1,4,DRAW
2.0689655172413794,1.0,0.5,0.26315789473684215,64.0,37.0,2.0,11.0,26.0,-3.0,3,1,0,HOME_TEAM
1.103448275862069,0.8620689655172413,0.15789473684210528,0.15789473684210528,27.0,29.0,17.0,15.0,-12.0,-13.0,1,2,3,DRAW
2.0344827586206895,1.1724137931034482,0.5,0.26315789473684215,62.0,42.0,3.0,8.0,25.0,1.0,1,2,3,HOME_TEAM
0.896551724137931,1.4482758620689655,0.2105263157894737,0.31578947368421056,32.0,46.0,13.0,6.0,-9.0,11.0,3,1,2,AWAY_TEAM
2.206896551724138,1.7241379310344827,0.5789473684210527,0.4210526315789474,72.0,56.0,1.0,4.0,44.0,24.0,4,1,0,HOME_TEAM
1.6206896551724137,1.793103448275862,0.26315789473684215,0.4473684210526316,38.0,55.0,9.0,5.0,-4.0,20.0,0,3,2,AWAY_TEAM
1.0344827586206897,1.103448275862069,0.052631578947368425,0.2894736842105263,14.0,36.0,19.0,8.0,-22.0,0.0,0,2,0,AWAY_TEAM
1.2,1.0666666666666667,0.2631578947368421,0.15789473684210528,42.0,28.0,8.0,17.0,0.0,-12.0,1,2,3,HOME_TEAM
1.8,2.066666666666667,0.47368421052631576,0.5263157894736842,58.0,65.0,4.0,3.0,21.0,26.0,4,1,0,HOME_TEAM
0.8333333333333334,1.2333333333333334,0.15789473684210528,0.23684210526315788,30.0,38.0,16.0,11.0,-13.0,-6.0,3,0,3,DRAW
0.8333333333333334,2.2,0.15789473684210528,0.605263157894737,31.0,75.0,15.0,1.0,-10.0,46.0,1,4,1,AWAY_TEAM
0.7,2.033333333333333,0.10526315789473684,0.5263157894736842,25.0,67.0,18.0,2.0,-19.0,27.0,0,2,0,AWAY_TEAM
0.9666666666666667,1.2333333333333334,0.2631578947368421,0.1842105263157895,37.0,31.0,12.0,14.0,-4.0,-7.0,0,3,1,AWAY_TEAM
1.0,0.8666666666666667,0.05263157894736842,0.21052631578947367,14.0,32.0,19.0,13.0,-30.0,-10.0,1,1,0,HOME_TEAM
1.6666666666666667,1.6,0.42105263157894735,0.2631578947368421,56.0,38.0,5.0,10.0,22.0,-5.0,2,2,2,DRAW
1.4333333333333333,0.9333333333333333,0.34210526315789475,0.02631578947368421,49.0,13.0,6.0,20.0,12.0,-32.0,1,0,1,DRAW
1.2,1.1,0.28947368421052627,0.31578947368421056,39.0,44.0,9.0,7.0,-7.0,1.0,2,2,2,AWAY_TEAM
1.6451612903225807,1.032258064516129,0.42105263157894735,0.07894736842105263,57.0,17.0,5.0,19.0,22.0,-28.0,0,0,2,DRAW
1.064516129032258,0.9354838709677419,0.15789473684210525,0.2631578947368421,28.0,37.0,17.0,12.0,-13.0,-6.0,2,1,1,HOME_TEAM
0.8064516129032258,1.1612903225806452,0.15789473684210525,0.2894736842105263,31.0,39.0,16.0,11.0,-13.0,-8.0,2,3,1,HOME_TEAM
1.096774193548387,1.2258064516129032,0.34210526315789475,0.2894736842105263,47.0,45.0,7.0,8.0,2.0,1.0,1,3,2,AWAY_TEAM
2.032258064516129,0.6774193548387096,0.5263157894736842,0.10526315789473684,65.0,25.0,3.0,18.0,24.0,-20.0,2,0,0,HOME_TEAM
1.1935483870967742,1.4516129032258065,0.2368421052631579,0.34210526315789475,39.0,50.0,10.0,6.0,-6.0,12.0,2,2,2,DRAW
0.967741935483871,1.5806451612903225,0.02631578947368421,0.2631578947368421,14.0,39.0,20.0,9.0,-32.0,-5.0,0,2,0,AWAY_TEAM
0.8387096774193549,1.8387096774193548,0.21052631578947367,0.5,32.0,61.0,14.0,4.0,-12.0,23.0,1,3,2,HOME_TEAM
2.161290322580645,2.0,0.631578947368421,0.5526315789473684,78.0,70.0,1.0,2.0,47.0,28.0,3,2,0,HOME_TEAM
1.2580645161290323,0.8064516129032258,0.21052631578947367,0.15789473684210525,34.0,31.0,13.0,15.0,-5.0,-11.0,1,3,2,HOME_TEAM
1.4375,2.1875,0.3421052631578947,0.6578947368421052,51.0,81.0,6.0,1.0,12.0,48.0,0,6,0,AWAY_TEAM
0.9375,2.09375,0.2631578947368421,0.5526315789473684,37.0,68.0,13.0,3.0,-9.0,27.0,1,3,0,AWAY_TEAM
0.96875,1.1875,0.02631578947368421,0.23684210526315788,14.0,40.0,20.0,10.0,-33.0,-6.0,0,2,0,AWAY_TEAM
0.875,1.15625,0.23684210526315788,0.18421052631578946,35.0,31.0,14.0,16.0,-10.0,-10.0,2,2,2,HOME_TEAM
1.78125,1.625,0.5,0.42105263157894735,61.0,58.0,4.0,5.0,21.0,22.0,4,2,0,HOME_TEAM
0.6875,0.8125,0.10526315789473684,0.15789473684210525,25.0,31.0,18.0,17.0,-23.0,-12.0,0,0,2,DRAW
1.03125,1.15625,0.07894736842105263,0.2894736842105263,18.0,39.0,19.0,11.0,-28.0,-9.0,1,1,0,HOME_TEAM
1.59375,0.84375,0.2894736842105263,0.18421052631578946,42.0,34.0,9.0,15.0,-4.0,-12.0,3,0,2,HOME_TEAM
1.25,1.28125,0.3157894736842105,0.23684210526315788,48.0,37.0,7.0,12.0,2.0,-4.0,2,1,3,DRAW
2.0,1.09375,0.5526315789473684,0.3421052631578947,70.0,47.0,2.0,8.0,27.0,1.0,4,0,1,HOME_TEAM
1.2424242424242424,1.606060606060606,0.26315789473684215,0.4210526315789474,43.0,58.0,10.0,5.0,-4.0,20.0,2,2,2,AWAY_TEAM
1.393939393939394,0.9090909090909091,0.34210526315789475,0.26315789473684215,51.0,37.0,6.0,14.0,11.0,-11.0,2,0,2,HOME_TEAM
2.1515151515151514,0.696969696969697,0.6842105263157895,0.10526315789473685,84.0,26.0,1.0,18.0,49.0,-23.0,2,0,0,HOME_TEAM
2.090909090909091,2.0606060606060606,0.5789473684210527,0.5789473684210527,71.0,73.0,3.0,2.0,29.0,29.0,3,3,0,HOME_TEAM
0.8181818181818182,1.8181818181818181,0.15789473684210528,0.5263157894736843,32.0,64.0,16.0,4.0,-12.0,23.0,0,5,1,AWAY_TEAM
1.121212121212121,1.2424242424242424,0.2894736842105263,0.31578947368421056,39.0,49.0,11.0,7.0,-12.0,2.0,0,4,2,AWAY_TEAM
1.121212121212121,1.6363636363636365,0.1842105263157895,0.31578947368421056,31.0,45.0,17.0,9.0,-13.0,-1.0,2,3,1,HOME_TEAM
1.121212121212121,0.9393939393939394,0.34210526315789475,0.26315789473684215,47.0,38.0,8.0,13.0,-1.0,-7.0,1,3,2,AWAY_TEAM
1.2727272727272727,1.0909090909090908,0.23684210526315788,0.10526315789473685,38.0,21.0,12.0,19.0,-4.0,-25.0,2,0,0,HOME_TEAM
0.8181818181818182,0.9696969696969697,0.1842105263157895,0.026315789473684213,34.0,14.0,15.0,20.0,-15.0,-35.0,1,1,0,AWAY_TEAM
0.9411764705882353,2.1470588235294117,0.2894736842105263,0.6052631578947368,41.0,74.0,12.0,2.0,-6.0,31.0,1,3,2,DRAW
0.7941176470588235,0.8823529411764706,0.15789473684210528,0.2631578947368421,32.0,37.0,17.0,14.0,-13.0,-13.0,3,0,1,HOME_TEAM
1.6470588235294117,1.3235294117647058,0.31578947368421056,0.2631578947368421,45.0,41.0,9.0,11.0,-2.0,-1.0,4,0,1,HOME_TEAM
1.0588235294117647,2.176470588235294,0.10526315789473684,0.7105263157894737,21.0,87.0,19.0,1.0,-28.0,52.0,0,2,0,AWAY_TEAM
1.6176470588235294,1.088235294117647,0.4473684210526316,0.2894736842105263,61.0,39.0,5.0,13.0,22.0,-14.0,3,0,3,DRAW
0.6764705882352942,1.2058823529411764,0.10526315789473684,0.2631578947368421,26.0,43.0,18.0,10.0,-26.0,-6.0,1,1,0,HOME_TEAM
1.7941176470588236,1.1764705882352942,0.5526315789473685,0.21052631578947367,67.0,34.0,4.0,15.0,24.0,-12.0,3,0,2,HOME_TEAM
1.088235294117647,0.7941176470588235,0.3421052631578947,0.18421052631578946,47.0,34.0,8.0,16.0,-2.0,-16.0,1,1,3,DRAW
1.2647058823529411,0.9705882352941176,0.3421052631578947,0.05263157894736842,52.0,17.0,7.0,20.0,4.0,-34.0,1,0,1,HOME_TEAM
2.0588235294117645,1.411764705882353,0.5789473684210527,0.3684210526315789,73.0,54.0,3.0,6.0,27.0,13.0,4,2,0,HOME_TEAM
1.1142857142857143,0.8,0.2894736842105263,0.1842105263157895,40.0,35.0,13.0,15.0,-14.0,-12.0,1,1,4,DRAW
2.2285714285714286,0.9714285714285714,0.736842105263158,0.2894736842105263,90.0,42.0,1.0,11.0,56.0,-6.0,6,0,0,HOME_TEAM
2.142857142857143,1.6857142857142857,0.6052631578947368,0.34210526315789475,75.0,48.0,3.0,8.0,31.0,-1.0,2,3,1,AWAY_TEAM
1.3428571428571427,0.6857142857142857,0.2631578947368421,0.13157894736842105,41.0,29.0,12.0,18.0,-2.0,-25.0,0,1,1,AWAY_TEAM
0.7714285714285715,1.0285714285714285,0.1842105263157895,0.10526315789473684,35.0,21.0,16.0,19.0,-16.0,-32.0,2,0,0,HOME_TEAM
1.1428571428571428,1.6285714285714286,0.21052631578947367,0.4473684210526316,34.0,62.0,17.0,5.0,-13.0,22.0,2,3,0,HOME_TEAM
1.1714285714285715,1.7714285714285714,0.2631578947368421,0.5789473684210527,43.0,70.0,10.0,4.0,-7.0,25.0,1,4,1,AWAY_TEAM
0.8571428571428571,1.3142857142857143,0.2631578947368421,0.368421052631579,37.0,55.0,14.0,6.0,-14.0,5.0,0,2,2,DRAW
1.0,2.057142857142857,0.05263157894736842,0.6052631578947368,17.0,76.0,20.0,2.0,-35.0,29.0,0,2,0,AWAY_TEAM
1.3714285714285714,1.0571428571428572,0.368421052631579,0.34210526315789475,54.0,48.0,7.0,9.0,11.0,-2.0,3,1,1,HOME_TEAM
0.9444444444444444,1.1388888888888888,0.2894736842105263,0.2631578947368421,42.0,43.0,11.0,10.0,-11.0,-10.0,1,4,1,HOME_TEAM
1.8055555555555556,1.1111111111111112,0.6052631578947367,0.2894736842105263,73.0,41.0,4.0,13.0,28.0,-14.0,3,2,0,AWAY_TEAM
1.3333333333333333,1.3611111111111112,0.3684210526315789,0.39473684210526316,56.0,57.0,7.0,6.0,5.0,12.0,2,2,1,AWAY_TEAM
2.0555555555555554,0.8055555555555556,0.631578947368421,0.21052631578947367,79.0,38.0,2.0,15.0,31.0,-15.0,4,0,2,HOME_TEAM
0.6944444444444444,0.8888888888888888,0.15789473684210525,0.2631578947368421,32.0,38.0,18.0,14.0,-24.0,-14.0,0,0,2,DRAW
1.6111111111111112,1.3055555555555556,0.4473684210526315,0.2631578947368421,62.0,41.0,5.0,12.0,21.0,-3.0,4,1,1,HOME_TEAM
1.0277777777777777,2.0833333333333335,0.3421052631578947,0.6052631578947367,48.0,75.0,9.0,3.0,-3.0,30.0,2,3,1,AWAY_TEAM
1.6666666666666667,2.3055555555555554,0.3684210526315789,0.763157894736842,51.0,93.0,8.0,1.0,0.0,61.0,0,5,1,DRAW
0.8055555555555556,0.9722222222222222,0.18421052631578946,0.05263157894736842,36.0,17.0,17.0,20.0,-12.0,-37.0,0,0,2,DRAW
1.0277777777777777,1.1666666666666667,0.10526315789473684,0.23684210526315788,21.0,37.0,19.0,16.0,-33.0,-12.0,0,2,0,AWAY_TEAM
2.108108108108108,1.027027027027027,0.6315789473684211,0.10526315789473685,78.0,21.0,3.0,19.0,32.0,-34.0,2,0,0,HOME_TEAM
1.1891891891891893,1.7297297297297298,0.31578947368421056,0.368421052631579,44.0,52.0,11.0,8.0,-11.0,0.0,0,3,3,DRAW
1.3783783783783783,1.7837837837837838,0.4210526315789474,0.6052631578947368,60.0,73.0,6.0,4.0,14.0,25.0,0,4,2,AWAY_TEAM
0.7837837837837838,1.6216216216216217,0.2105263157894737,0.4736842105263158,38.0,65.0,16.0,5.0,-18.0,23.0,0,5,1,AWAY_TEAM
1.0,0.6756756756756757,0.052631578947368425,0.15789473684210528,18.0,33.0,20.0,18.0,-37.0,-24.0,1,0,1,HOME_TEAM
2.3513513513513513,1.2972972972972974,0.7631578947368421,0.368421052631579,94.0,56.0,1.0,7.0,61.0,3.0,2,1,3,DRAW
1.1081081081081081,0.8378378378378378,0.26315789473684215,0.1842105263157895,43.0,37.0,12.0,17.0,-11.0,-12.0,1,3,1,AWAY_TEAM
1.1891891891891893,1.027027027027027,0.26315789473684215,0.34210526315789475,40.0,48.0,14.0,9.0,-11.0,-5.0,3,1,2,DRAW
0.8648648648648649,0.9459459459459459,0.26315789473684215,0.31578947368421056,39.0,45.0,15.0,10.0,-14.0,-10.0,1,1,2,DRAW
1.2702702702702702,2.081081081081081,0.26315789473684215,0.6578947368421053,41.0,82.0,13.0,2.0,-5.0,34.0,1,5,0,AWAY_TEAM
1.605263157894737,1.105263157894737,0.5,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,DRAW
1.263157894736842,2.1842105263157894,0.3684210526315789,0.6578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,DRAW
1.2105263157894737,0.9473684210526315,0.2631578947368421,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,HOME_TEAM
0.868421052631579,1.263157894736842,0.2631578947368421,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,DRAW
1.1842105263157894,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,DRAW
1.0526315789473684,2.0789473684210527,0.34210526315789475,0.6842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,AWAY_TEAM
1.3421052631578947,0.7631578947368421,0.42105263157894735,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,AWAY_TEAM
0.868421052631579,2.289473684210526,0.21052631578947367,0.7631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,1,4,1,DRAW
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,HOME_TEAM
1.7105263157894737,1.7894736842105263,0.3684210526315789,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2,DRAW
