id,api_id,home_team_id,away_team_id,utc_date,status,matchday,season,stage,match_group,venue,attendance,home_goals,away_goals,home_goals_ht,away_goals_ht,winner,duration
f4c0e38f-a8cc-4534-a9fe-0956dcdc155f,438543,1b568ca8-98c9-4875-86bd-5640dfe6b37c,47b3659f-29ba-426f-a4c0-bdf16055398d,2023-09-27 17:00:00+00:00,FINISHED,7,2023,REGULAR_SEASON,,,,2.0,0.0,1.0,0.0,HOME_TEAM,REGULAR
1c27734c-6294-459e-bda5-e27aa478232d,438537,8ab525d0-81ce-4632-abd1-36e8b0c2cc71,776ffaa5-82b0-4504-a760-3d385ce60ff6,2023-09-27 19:30:00+00:00,FINISHED,7,2023,REGULAR_SEASON,,,,0.0,0.0,0.0,0.0,DRAW,REGULAR
c801029b-930c-43b1-8a48-4ae6f94dd08a,438540,f0ec68f2-03df-40b2-ad4d-b07d3cf73984,eb446237-fdbf-4029-8610-1507ab91f546,2023-09-27 19:30:00+00:00,FINISHED,7,2023,REGULAR_SEASON,,,,0.0,1.0,0.0,1.0,AWAY_TEAM,REGULAR
10aade84-e013-41a2-9140-7d2899d244e0,438536,e9c816f0-cabf-4b26-831f-85d24b158ec0,f3099b27-f87a-4653-ba57-adf3db6b23b1,2023-09-28 17:00:00+00:00,FINISHED,7,2023,REGULAR_SEASON,,,,1.0,1.0,1.0,0.0,DRAW,REGULAR
3236c426-fd49-4715-946a-55aebd92724b,438538,3b48068f-fbb6-46ec-ae45-850446caa5e7,2b79acbf-a318-4dec-a715-1e5c8c4650fb,2023-09-28 17:00:00+00:00,FINISHED,7,2023,REGULAR_SEASON,,,,1.0,1.0,0.0,0.0,DRAW,REGULAR
ff09a508-98b8-4c01-a796-6e4c89b3691f,438535,b583b3ae-d2b3-4736-a362-812d6470fea5,79785123-bd6e-4ff6-9051-b0dd8a1f6d3a,2023-09-28 19:30:00+00:00,FINISHED,7,2023,REGULAR_SEASON,,,,0.0,2.0,0.0,1.0,AWAY_TEAM,REGULAR
1e1fb629-689c-455d-a9c3-148c40555c70,438547,6a0a0bba-7c6b-496b-95f1-3276aaf40fc9,e62177e5-8d6c-49bb-8976-c27dee2c45d8,2023-09-29 19:00:00+00:00,FINISHED,8,2023,REGULAR_SEASON,,,,1.0,0.0,0.0,0.0,HOME_TEAM,REGULAR
e3be993e-19ee-4215-9353-c6757cd39b1d,438548,a5e9f408-414c-4e24-a61c-d1a3d6aa5d1e,223f5f8c-5e64-4364-a041-86799226cde3,2023-09-30 12:00:00+00:00,FINISHED,8,2023,REGULAR_SEASON,,,,0.0,0.0,0.0,0.0,DRAW,REGULAR
e7d999ec-f377-4e45-b948-f86cfc0f0869,438550,776ffaa5-82b0-4504-a760-3d385ce60ff6,497ccfe2-3a48-4e90-bf72-cb8e3e4562ce,2023-09-30 14:15:00+00:00,FINISHED,8,2023,REGULAR_SEASON,,,,2.0,2.0,1.0,1.0,DRAW,REGULAR
7c65f82d-477e-4f2d-bb1a-5ed867b37070,438549,708b3ec0-c513-44d3-afef-2d9ac81faced,1b568ca8-98c9-4875-86bd-5640dfe6b37c,2023-09-30 16:30:00+00:00,FINISHED,8,2023,REGULAR_SEASON,,,,0.0,3.0,0.0,2.0,AWAY_TEAM,REGULAR
ef9f6fad-474d-4ebc-9593-5ecbb6dd0424,438551,eb446237-fdbf-4029-8610-1507ab91f546,542f9092-6b48-44c8-815c-1a80ecd936b9,2023-09-30 19:00:00+00:00,FINISHED,8,2023,REGULAR_SEASON,,,,3.0,0.0,1.0,0.0,HOME_TEAM,REGULAR
6b83ae79-662b-4799-b1ef-7aa668efe3e9,438552,9a35349b-8999-4985-842e-fe0086ebbf29,3b48068f-fbb6-46ec-ae45-850446caa5e7,2023-10-01 12:00:00+00:00,FINISHED,8,2023,REGULAR_SEASON,,,,3.0,3.0,3.0,0.0,DRAW,REGULAR
9f04e5a1-4f3f-4cb1-b087-b1fd8e0b5d98,438546,f3099b27-f87a-4653-ba57-adf3db6b23b1,b583b3ae-d2b3-4736-a362-812d6470fea5,2023-10-01 14:15:00+00:00,FINISHED,8,2023,REGULAR_SEASON,,,,0.0,2.0,0.0,1.0,AWAY_TEAM,REGULAR
b86c1ecb-f4ce-4bef-99fa-b2e5b66cbace,438544,79785123-bd6e-4ff6-9051-b0dd8a1f6d3a,8ab525d0-81ce-4632-abd1-36e8b0c2cc71,2023-10-01 19:00:00+00:00,FINISHED,8,2023,REGULAR_SEASON,,,,3.0,2.0,1.0,2.0,HOME_TEAM,REGULAR
063f6d05-b319-4eaf-80fc-a85ee49e6e95,438545,2b79acbf-a318-4dec-a715-1e5c8c4650fb,f0ec68f2-03df-40b2-ad4d-b07d3cf73984,2023-10-01 19:00:00+00:00,FINISHED,8,2023,REGULAR_SEASON,,,,3.0,0.0,1.0,0.0,HOME_TEAM,REGULAR
8a5fd336-2ea7-49ff-b7cc-95853100c028,438553,47b3659f-29ba-426f-a4c0-bdf16055398d,e9c816f0-cabf-4b26-831f-85d24b158ec0,2023-10-02 19:00:00+00:00,FINISHED,8,2023,REGULAR_SEASON,,,,2.0,1.0,0.0,0.0,HOME_TEAM,REGULAR
43a0f15d-338f-468c-870f-0d461d9593dc,438554,542f9092-6b48-44c8-815c-1a80ecd936b9,9a35349b-8999-4985-842e-fe0086ebbf29,2023-10-06 19:00:00+00:00,FINISHED,9,2023,REGULAR_SEASON,,,,3.0,0.0,1.0,0.0,HOME_TEAM,REGULAR
dab20851-88f6-453b-89a1-0e8197441615,438558,8ab525d0-81ce-4632-abd1-36e8b0c2cc71,708b3ec0-c513-44d3-afef-2d9ac81faced,2023-10-07 12:00:00+00:00,FINISHED,9,2023,REGULAR_SEASON,,,,0.0,1.0,0.0,0.0,AWAY_TEAM,REGULAR
2fbf23fa-2155-457d-a3b0-a2146cefa138,438563,1b568ca8-98c9-4875-86bd-5640dfe6b37c,b583b3ae-d2b3-4736-a362-812d6470fea5,2023-10-07 14:15:00+00:00,FINISHED,9,2023,REGULAR_SEASON,,,,4.0,0.0,1.0,0.0,HOME_TEAM,REGULAR
9cc35820-4a45-475c-ad3c-ce08be350a31,438562,497ccfe2-3a48-4e90-bf72-cb8e3e4562ce,f0ec68f2-03df-40b2-ad4d-b07d3cf73984,2023-10-07 16:30:00+00:00,FINISHED,9,2023,REGULAR_SEASON,,,,1.0,1.0,1.0,1.0,DRAW,REGULAR
f050b06e-a2f8-4d2a-9d3c-2e6a37b58dce,438560,e62177e5-8d6c-49bb-8976-c27dee2c45d8,776ffaa5-82b0-4504-a760-3d385ce60ff6,2023-10-07 19:00:00+00:00,FINISHED,9,2023,REGULAR_SEASON,,,,2.0,2.0,0.0,2.0,DRAW,REGULAR
355b1edd-27cf-4b18-9fad-3ee9c41c3785,438561,223f5f8c-5e64-4364-a041-86799226cde3,47b3659f-29ba-426f-a4c0-bdf16055398d,2023-10-08 12:00:00+00:00,FINISHED,9,2023,REGULAR_SEASON,,,,1.0,2.0,0.0,1.0,AWAY_TEAM,REGULAR
23d5cce8-3200-426b-8c8b-8d60a126990f,438555,79785123-bd6e-4ff6-9051-b0dd8a1f6d3a,eb446237-fdbf-4029-8610-1507ab91f546,2023-10-08 14:15:00+00:00,FINISHED,9,2023,REGULAR_SEASON,,,,2.0,1.0,1.0,0.0,HOME_TEAM,REGULAR
5684584e-a0b5-44ec-81f0-ccd22c4f8585,438556,e9c816f0-cabf-4b26-831f-85d24b158ec0,a5e9f408-414c-4e24-a61c-d1a3d6aa5d1e,2023-10-08 16:30:00+00:00,FINISHED,9,2023,REGULAR_SEASON,,,,2.0,2.0,2.0,2.0,DRAW,REGULAR
